singer,num_song,meanthumb,meansenti
轨风,3,4514.2,-0.0211264153254
Funny Bear 笑笑熊,1,3173.66666667,0.214285714286
伦桑,19,3813.6375,0.0252046904368
坂本昌一郎,2,3077.0,0.0675521821632
Parson James,1,2308.0,0.0611111111113
孙露,2,3652.75,-0.0336309523809
Enigma,1,1846.0,0.0277777777778
EGOIST,11,4257.29545455,0.0573975862961
陈小春,15,8541.61458333,0.0114541268709
yukiri,1,2814.0,0.125
凤飞飞,1,3489.11111111,0.070987654321
nihilyst-chan,1,2110.2,-0.137380952381
Anthem Lights,11,8363.77966102,0.115074340924
毛宁,2,4295.14285714,-0.0125121477161
FictionJunction,1,3208.2,0.104881325571
Ping Pung,1,5223.6,0.1025
Robynn & Kendy,1,2041.0,-0.25
Donawhale,1,2725.0,-0.166666666667
王力宏,25,3859.70707071,0.0505860412465
Knife Party,2,2215.0,0.1
ぐるたみん,2,3732.92307692,0.0456973581974
栗先达,2,5076.81818182,0.122392471077
日向大介,1,5070.5,-0.0975563909774
泰仁,1,4760.0,0.053676865271
実谷なな,1,1521.0,-0.0909090909091
Suede,3,2536.57142857,0.0198412698413
The Moldy Peaches,1,2211.0,-0.103174603175
Ryan Gosling,2,7494.88461538,0.0553291914179
许美静,5,3400.125,0.00287287740402
棉花糖,1,2615.0,0.0
筷子兄弟,3,8185.0,0.0167395369478
乐童音乐家,5,4265.08695652,0.159099867524
HIRO-X,1,2296.0,0.00166666666666
蔡卓妍,1,1971.5,-0.25
Junggigo,1,2033.66666667,0.119298245614
ALiCE'S EMOTiON,1,2514.33333333,0.0555555555553
Tiger JK,1,5378.6,0.0437473396169
Sofia Jannok,1,11279.6153846,0.0306824609673
ムイムイ,1,2608.5,-0.0978260869565
黄小琥,3,4093.14285714,0.089638932496
Monk & Neagle,1,3094.0,0.183333333333
泠鸢yousa,8,3921.51282051,0.0419148832779
cordelia,1,1658.0,-0.142857142857
傅佩嘉,2,2037.5,-0.0277777777778
Skyloud,1,2154.0,0.0
Alyna,1,1859.0,0.15
金民胜,2,4789.85714286,0.0760909848576
Trace Bundy,2,2447.75,0.080487804878
Clarv,1,3483.5,0.0263157894737
郑俊弘,1,4761.5,0.057142857143
快递小能手,1,2887.0,-0.0416666666667
天月-あまつき-,1,2043.5,-0.1
Conor Maynard,4,8863.66666667,-0.0056068785016
吴若希,1,4818.0,-0.0131178000743
蔡健雅,16,9727.51428571,0.0529275623928
潘松和,1,4284.375,-0.0963383838384
鈴華ゆう子,1,2383.0,0.0
李易峰,2,3357.11111111,0.115439447384
Dimitri Vegas & Like Mike,4,3356.5,0.084316055144
深澤秀行,3,1838.4,0.0287081339713
Manotett,1,2781.0,0.0
AJR,1,1601.0,0.0
金海心,4,3868.63636364,0.168951941778
ピノキオP,1,1531.0,0.0
Enzalla,1,3005.75,0.188492063492
Damon Empero,1,1682.0,0.0571428571429
金允,1,4374.0,0.6
SEKAI NO OWARI,2,2083.0,0.34375
弦子,6,2606.0,0.0764313464313
J-HOPE,1,2211.0,0.162926929392
Keith Ape,1,2126.0,0.0
林凡,1,4114.0,0.179653679654
Sebastian Weikum,1,3184.0,0.0555555555557
illion,4,4805.25,0.0543928349876
王丽达,1,5303.75,0.0637254901962
罗大佑,8,4422.13461538,0.0214541679997
Yangpa,1,2281.0,0.0
于霞,1,6090.55555556,0.0855512799958
Tears for Fears,1,2063.0,0.0277777777777
Henry Himself,1,3090.0,0.0
藤冈靛,1,4788.86666667,0.0632065661095
阿炳,1,4435.1,-0.0205097202465
约瑟翰庞麦郎,4,8198.62962963,0.0335851364245
臧天朔,2,3804.0,0.0851063829785
Childish Gambino,1,1737.0,0.0
杨幂,2,4513.30769231,0.0549679487179
The Hunts,1,5475.0,0.111111111111
SUPER BEAVER,1,2459.0,0.0729166666667
ナブナ,1,2385.0,0.2
Timati,1,2177.0,0.0
Alison Krauss,1,1948.33333333,-0.095238095238
胜屿,4,3965.66666667,0.075215817321
Lollipop,1,5856.77777778,-0.02557997558
廖效浓,2,2511.5,0.55
谭咏麟,8,6027.61290323,0.0153254077922
Tamas Wells,1,10419.2142857,0.0711318599946
萨顶顶,1,3402.5,-0.0857056590752
Tiffany Alvord,3,3750.0,0.0229166666667
BOIS,1,2095.0,-0.0317460317461
City of Prague Philharmonic Orchestra,1,2326.0,0.0
ばんばんしー,2,3366.46153846,0.0172387082999
Shania Twain,1,1603.0,0.0
KASSETTE BOYS,1,2561.0,-0.0526315789474
Jason Walker,1,4795.54545455,0.130165289256
DNCE,3,4341.46666667,0.035
Mr. Polska,1,2458.0,0.0714285714286
uBio,1,3348.0,0.0866161616162
Stewart Mac,1,16037.1666667,0.000518344578167
Au5,3,2671.4,0.0891182795698
唐嫣,1,1824.0,0.0
郑在元,1,1969.33333333,-0.148148148148
锦零,1,2816.5,0.125
龙井说唱,2,5694.375,-0.0066427282621
李宏毅,1,2080.5,0.166666666666
含笑,1,2322.0,0.222222222222
MY FIRST STORY,2,3140.28571429,0.0213151927437
川瀬智子,1,2412.83333333,-0.0121527777778
Firebeatz,1,2653.5,0.326923076923
中国广播民族乐团,1,3023.375,0.00364583333338
skylar stecker,1,2415.0,0.0
Movement,1,3224.5,-0.090909090909
SCREEN mode,1,1907.5,0.0175438596491
井上あずみ,1,2201.0,-0.0967741935484
GrimLake,1,1640.5,0.0625
Circadian Eyes,2,7563.36363636,0.0797209668322
Martian,2,3836.75,0.0320512820514
维瓦尔第,1,2116.0,0.25
Hitimpulse,1,2248.33333333,0.20202020202
齐栾,1,1829.5,0.0
Lil.Jet,1,2646.0,0.2
孙紫晴,1,1776.5,0.0
Ina,1,5817.27272727,0.0893847410347
Cheetah Mobile,1,1632.0,0.0
姜玉阳,4,2643.125,0.122654043118
LUCKY TAPES,1,6614.0,0.0
郭富城,3,2599.44444444,-0.0003145539377
Yiruma,5,6613.5,0.0300969968976
DJ Walkman,1,3930.8,-0.131515151515
斯琴高丽,2,3287.85714286,0.0208616780045
Emma Stevens,3,8201.92307692,0.0943376068376
孔刘,1,2922.0,0.5
张瑶,1,1526.0,0.0
Capox,1,5528.33333333,-0.00252525252523
Luke Da Duke,1,4527.0,0.0
Coldplay,23,7460.18115942,0.0466832922407
郭燕,1,12586.0,0.166666666667
贰婶,4,3544.52941176,0.0116311544381
Darone,1,4547.0,0.0996732026143
Tyrone Wells,1,8098.77777778,0.0650793650794
2nd Room,1,1773.0,0.285714285714
魏晨,3,1860.5,0.114880952381
周也棠,1,3532.0,0.28431372549
Black Eyed Peas,7,6156.09375,0.011666238039
田园,1,2121.0,0.25
兔裹煎蛋卷,9,3763.07407407,0.053082576119
Mike Candys,1,2485.0,0.0
Keith Urban,1,3466.0,-0.005
女孩为何穿短裙,4,12731.3333333,0.0260989010989
Sandra Lyng,2,1964.66666667,0.114814814815
Kondor,1,3440.0,0.0694444444444
王韵婵,1,4396.0,0.117647058824
Elyon,1,2171.0,0.0893719806762
Savi,1,2493.0,-0.0277777777778
Ferras,1,1616.0,0.0
曹格,1,3959.0,-0.0416666666667
卓文萱,1,2872.0,-0.186363636364
Sunstroke Project,2,8078.66666667,-0.0148148148148
Leo Rojas,2,2366.8,0.0175845410628
One Two,1,1653.0,0.0
2 Unlimited,1,2126.66666667,0.030303030303
김미희,1,2177.0,0.0357142857143
宫傲,1,2420.0,-0.0454545454545
Okasian,1,2583.42857143,0.124065547979
SLIGHT,1,4675.0,-0.0929166666667
金学峰,2,4381.89473684,0.070156013577
Michael Hoppé,1,1825.5,0.25
Amaranthe,1,2725.0,0.163461538462
炎上,1,2403.625,-0.049503968254
宮脇詩音,2,1902.4,0.2005006105
LiL BO WEEP,1,3202.0,0.0
T-Mass,1,1734.0,-0.0588235294118
Fat Joe,1,2680.0,0.28125
The Beatles,2,2420.0,0.1
Blue Swede,1,3738.0,-0.0454545454546
李想Evelyn,1,2953.0,0.4
S9ryne ,5,3507.0,-0.031689020914
Justin Bryte,1,4596.0,0.0714285714285
Lauv,4,5138.40625,0.0638869810745
Jackie Greene,1,3626.42857143,0.0484039769755
After School,1,1628.0,-0.166666666667
Tribes,1,2681.0,0.0
翟惠民,2,1834.0,0.0833333333335
The Fratellis,1,2873.5,0.125
MAKJ,1,2131.5,-0.2
藤原ヒロシ,1,2494.0,0.161290322581
TetraCalyx,1,2279.0,0.0810810810811
月野そら,1,1843.0,-0.166666666667
李嘉格,1,2391.2,-0.0215242940587
姜斌斌,1,4768.5,0.35
Lasse Lindh,1,1690.0,0.3125
Fcyco,3,2430.66666667,0.0250816993465
谢军,1,3467.8,-0.0281212121212
Prince of Spain,1,1620.0,0.0
GANGSAMOSAA,1,2326.0,0.0
Seal,2,3394.0,-0.1421875
尹熙水,1,1862.0,-0.25
RSP,1,6506.75,0.115079365079
Sonu Nigam,1,1695.0,0.0
Timbo Mehrstein Gypsy Jazz Ensemble,2,2038.0,0.0
Sami,1,8394.0,0.0357142857143
Matt Elliott,1,2258.16666667,-0.0800865800866
Ariana Grande,16,3534.328125,0.0204245612871
黒石ひとみ,5,3047.76470588,0.0227020710542
Nana,2,9642.73333333,-0.0141750841751
In-Grid,1,3917.25,0.0375
Gabriel Ríos,1,1978.0,-0.142857142857
Rod Stewart,1,3169.75,0.0547138047138
Le Crayon,1,2133.0,0.034090909091
窦靖童,3,5077.57142857,0.0269351680066
吕研熙,1,2790.33333333,-0.0444444444443
COSMASTLY,1,6116.75,0.203125
After the Rain,1,2052.0,0.0
Jamie McDell,1,2078.0,0.106666666666
LINE,1,4525.6,0.0350490196079
Athletics,2,4111.71428571,0.131168831169
Darren Hayes,1,10532.375,0.06832010582
Jason Mraz,4,7448.05555556,-0.0535331384016
Gummy,2,2133.0,0.0480519480519
Ashes Remain,1,10050.4545455,0.161730205279
Priscilla Ahn,2,2469.5,0.0
AOA,8,2676.07692308,0.0320507931514
Foxes in Fiction,1,4484.0,0.166666666667
Ramin Djawadi,4,10816.5,-0.00651455026456
Enya,3,4088.75,0.0597582972583
なぎ,1,2105.0,0.0
李谷一,1,3469.375,-0.00580808080811
奇然,1,3155.66666667,0.12962962963
千年破晓,1,2208.0,0.0303703703703
韩熙贞,1,3798.75,0.0464301503094
Alternative ending,1,3215.75,0.0916666666667
苏永康,2,3637.3,0.0584408602151
Mr. Probz,1,1530.0,0.5
后弦,8,3642.40540541,0.0803659986359
西野カナ,1,1817.0,0.0
陈珊妮,2,4357.77777778,0.0300880096902
Sofi de la Torre,2,2977.7,0.0615183792816
Julie Bjerre,1,1835.0,-0.25
Fri,1,2338.0,-0.166666666667
林键标,1,1671.0,0.0909090909091
Dreamtale,1,59068.2666667,0.0536770976513
ELISA,1,1571.0,0.0384615384615
Kicks N Licks,1,2812.0,0.25
Eastside,1,3762.75,0.0416666666668
Louisa Wendorff,1,4511.57142857,0.0413832199547
nayuta,2,6832.66666667,0.0443145743146
付辛博,1,1598.0,0.12
DJ浩宝,1,1667.0,0.0
钟一宪,1,4307.0,0.15625
しゅーず,2,3861.35294118,-0.0208635158953
知英,2,3240.54545455,0.051714625244
叶里,2,3060.42857143,0.0889785371513
申升勋,1,4975.0,0.0738095238095
KOKIA,6,5690.0,0.0925098239426
Danny Elfman,2,4224.16666667,0.020325203252
秣本瑳羅,1,3394.66666667,0.0821018062397
茶小姐和熊先生,1,12465.8888889,0.0928571428571
Charlie Puth,15,8492.1369863,0.0375192250832
Pasteboard,1,2211.0,0.0
Sensitive Heart,1,1856.5,0.0
董贞,5,2728.0625,0.0549512849894
Xeuphoria,5,3085.36363636,0.142192107409
吴吞,1,1494.0,0.0
陈思思,1,1719.5,0.08658008658
Rachel Taylor,2,4883.16666667,-0.0427536231884
Agnete Kjolsund,1,4609.16666667,0.0416666666667
高梨康治,11,4625.68518519,0.0198326126849
Rootkit,1,4821.5,-0.123809523809
Albert Lui,1,3165.0,0.113888888889
On June,1,1900.0,0.133333333333
星尘,1,2703.0,0.0612244897959
Grégoire,1,1649.0,0.0
徐仁国,1,2186.5,0.0753968253967
Sara Bareilles,1,4104.0,0.333333333333
DAISHI DANCE,5,10698.9268293,0.0285212839149
MAGIC OF LiFE,2,3061.57142857,0.0527855586679
ワルキューレ,6,7167.97058824,0.0207253935962
Dart Rayne,1,2280.0,0.428571428571
小舟与旅行者,1,2098.0,0.0
马思唯,2,2250.66666667,0.0357142857143
晓月老板,5,5889.75,0.0334607137751
程响,2,3283.0,0.147222222222
The White Stripes,1,1490.0,0.0769230769231
Audrey Assad,2,3556.0,0.0806818181818
郑秀文,3,3370.46153846,0.107161357161
l o k a !,1,3819.0,-0.0666666666666
张宇桦,1,4342.0,-0.096846846847
Pile,1,3045.0,-0.0833333333333
Laura Story,1,4626.0,0.158224400872
Thomas Newman,1,6097.0,0.0856017490056
TomLeevis,5,2756.75,0.110284151906
Mree,1,3941.85714286,0.0222551386146
Gigi D´Agastino,1,2513.0,0.0357142857142
Baptiste Giabiconi,1,7123.75,0.0508522727273
Frankie Valli,1,3941.0,0.0238095238095
Sarah McLachlan,1,3536.8,-0.0202447163515
Lisa Hannigan,1,1604.5,0.0833333333335
Electric Joy Ride,1,1982.0,-0.222222222222
Rudimental,1,4722.5,0.0750000000001
Omi,2,2646.6,0.118181818182
ちょまいよ,1,4696.0,0.0
萧亚轩,9,3403.48387097,0.0240293403411
Jori King,1,1526.0,0.6
Greyson Chance,6,9471.94117647,0.0777411327506
Nelly,1,5022.0,0.0
Aron Bergen,1,2305.5,0.123089983022
纣王老胡,6,3091.70588235,0.0912859775749
EnV,5,9971.26086957,0.0593719171132
Florian Bur,2,4212.8,0.112121212121
鹿乃,9,3864.91891892,0.107564693046
Mr.L,1,2119.0,-0.0625
Alexz Johnson,1,2464.0,0.2
川井憲次,5,4041.73333333,0.0934666720861
秀智,3,3414.42857143,0.0559447083852
林志颖,4,2042.3,0.0629329004329
Ellie Goulding,10,9899.91111111,0.0451411043066
Mr.岑,5,3489.35294118,0.0575030147011
李春波,1,1921.0,0.0
10cm,1,2661.5,-0.0238095238095
孟大宝,5,4156.7,0.051998530638
王备,2,2185.0,-0.096992481203
Miss Li,1,2274.5,-0.0833333333335
oiko,1,2705.0,0.0
Sam Tsui,8,3478.63157895,0.0477168299536
胡瓜,1,3329.0,0.00252525252527
daniwellP,3,13667.1333333,0.0462481962482
茅野愛衣,2,12602.36,0.154012253465
Federica Camba,1,1893.0,0.166666666667
Lyric Everly,1,2408.5,0.0454545454546
Fujiya & Miyagi,1,2357.66666667,-0.0972222222222
Christina Perri,1,4118.875,0.0474893696837
Zhanna Friske,1,2435.5,-0.0555555555555
MGK,2,3593.5,0.0900051237008
诺言Jason,1,1918.0,0.0
安又琪,2,1872.0,0.0836236933797
ギガP,1,2169.0,0.0
Bloxberg Meets Mark Cox,1,3086.0,0.0
花粥,22,5882.47826087,0.016015263243
m-taku,1,2773.75,0.0499331550802
李代沫,6,4968.875,0.0915436674072
宇徳敬子,1,1823.0,0.0
コアラモード.,1,2645.25,0.167439331502
Drop Tower,2,3655.5,0.161519438693
王童语,1,5770.41666667,-0.0726686886298
miss A,2,2347.0,0.0680887000109
Steelheart,1,2880.75,0.00533963585437
Blanc,1,2105.0,0.0
Stromae,1,2364.0,0.4
甄妮,1,2535.5,0.0882352941178
Lights & Motion,1,1489.0,0.0263157894737
まももP,3,2791.0,0.0556891025641
Kaleo,1,2205.0,0.0
Izzo Kenpachi,1,3926.66666667,-0.205555555555
Audio Highs,2,2687.57142857,0.046218487395
Anne-Sophie Mutter,1,1894.0,-0.0714285714286
末小皮,1,2917.33333333,0.0833333333333
MitiS,6,8750.89655172,0.0595024395439
纣王老何,1,1663.0,0.2
小南泰葉,1,2018.0,0.0178571428572
Mihka!,1,6777.0,0.192307692308
金莎,5,3599.91666667,0.0746534710715
17 Hippies,1,1857.33333333,0.0691077441077
毛阿敏,8,9199.72972973,-0.000460059540665
许魏洲,4,4005.95833333,0.0798420354813
朴正炫,1,1570.0,-0.230769230769
网易云音乐,2,3663.5,0.0742521367521
There's a Light,1,3936.0,-0.00278431372548
王睿,1,2423.66666667,-0.0676328502413
水木年华,5,10049.037037,0.00842624231001
Akie秋绘,1,5544.0,0.011111111111
小林未郁,6,6864.54545455,-0.0019706499138
18+,1,2667.33333333,-0.142857142857
Tegan and Sara,1,2850.5,0.0677655677655
Tiffany Houghton,1,2894.0,-0.058823529412
Raffael Gruber,1,1610.0,0.075
森永千才,1,2218.0,-0.015873015873
Sistar,2,1771.0,0.0625
Alan Jackson,2,5739.55555556,0.0241829935853
Empyre One,1,3326.0,0.0
Brendan James,1,3408.0,0.146367521367
尚雯婕,1,3087.33333333,0.0140834111422
Le P,1,4375.0,-0.092426952892
Clint Mansell,1,2263.0,0.25
江得胜,1,2809.0,-0.142857142857
秦立巍,1,2338.66666667,-0.0208333333333
gnash,2,13583.6,-0.00243300904587
Kungs,1,3386.66666667,0.0
囧菌,1,7637.41666667,0.0795417545418
Fetty Wap,2,5212.33333333,0.0833333333333
陈粒,32,9122.85271318,0.048364342241
俞灏明,1,3129.6,0.0375
朱铭捷,1,3032.5,0.0
Payton//Phillip,1,1644.0,0.375
崔天琪,2,4432.0,0.0193767507003
郭静,5,4715.91304348,0.0660532396769
Slo,1,5637.0,0.0272222222222
松谷卓,1,1851.0,0.222222222222
"Overhead, The Albatross",1,1859.0,-0.0555555555557
Groove Coverage,8,8871.11363636,0.0734491504872
Kait Weston,1,6935.33333333,0.144841269841
Timeflies,1,4869.5,-0.0714285714285
朱雅,1,2805.0,0.333333333333
新垣結衣,1,3007.66666667,0.095238095238
Echoes of Nature,1,1875.5,0.0
张羿凡,1,2600.0,0.5
J. Cole,1,2075.0,0.0
橙翼,2,2178.16666667,0.0473856209152
石进,7,7223.40540541,0.0570397581702
郑融,1,2392.33333333,0.24358974359
苏思蓉,1,2486.33333333,-0.00956407933147
R7CKY,1,3467.25,0.0400432900433
黄圣依,1,2846.0,0.0
GReeeeN,2,2666.33333333,0.0390749601276
张靓颖,17,4131.65714286,0.10001594032
Lightscape,3,5260.54545455,0.0300993124522
朴宝蓝,2,3872.47058824,0.0757331230861
张克帆,1,3451.75,-0.00347222222225
Corner Stone Cues,2,3094.85714286,-0.0289638112298
The Cinematic Orchestra,1,4037.2,0.0199074074074
刘思伟,1,2389.0,0.0769230769231
THE DU,1,1814.0,-0.0208333333333
不才,15,5153.96551724,0.0374343493398
佳仁,1,2206.5,0.068181818182
Lily Allen,4,3190.53846154,0.132706810535
矢島晶子,1,3661.6,0.135238095238
蔡旻佑,2,4869.57142857,0.0642857142857
Bag Raiders,1,4280.0,0.0
陈旭,3,4158.86666667,0.00569023569023
David Bowie,3,3175.83333333,0.108974358974
やまだ豊,3,2632.18181818,0.0970139708776
発热巫女~ず,2,5024.42857143,0.0250768967874
Roy Orbison,1,2013.0,0.0
Falcom Sound Team jdk,4,2965.23076923,0.0307657086503
AKINO with bless4,1,1526.0,0.111111111111
冬馬かずさ,1,2425.0,-0.2
Snoop Lion,1,1609.0,0.125
苏琛,2,8926.72727273,0.121829128726
折戸伸治,3,6753.17647059,0.0599237657712
刘涛,2,9707.0,0.0692681718627
Matt Pokora,1,9870.36363636,0.0790974129209
江城原创音乐团队,1,2373.5,0.0077838827839
whtlook,1,2828.2,0.0903293807642
叶洛洛,10,5795.43137255,0.0312181531794
Hotel Saint George,1,5214.75,0.0577445652174
嵐,5,2332.0,0.108796296296
幽閉サテライト,3,2760.83333333,-0.040404040404
Incendio,1,2330.5,0.0596153846154
Alexandra Streliski,2,2018.0,-0.0142857142857
Pink Martini,3,6750.61538462,-0.0492646242647
The Wanted,2,15350.6666667,0.0085515873016
李圣杰,3,5016.9047619,0.106094788839
张震岳,3,5908.16666667,0.0350881195205
Millenium,1,2029.0,-0.166666666667
Cruzo,1,3926.18181818,0.00585688820978
DJ Hanmin,1,3069.0,0.19375
橋本潮,1,3222.0,0.0490986717268
铁风筝,1,2449.0,-0.0588235294118
出羽良彰,3,4121.28571429,0.0782730906128
河野倫徳,2,3228.0,-0.0121527777777
österreich,1,2594.66666667,0.0103519668737
韩庚,1,1950.0,0.0729166666667
安琥,1,3355.22222222,0.0193101343101
时光胶囊,1,3061.0,0.0332926332926
Bergs,2,2459.0,-0.13005050505
Rhyth.,1,3460.6,-0.04
Alexandre Desplat,3,4866.41666667,0.0441956411821
高橋李依,2,5097.9,0.0711513711514
Xun,1,4484.4,-0.00757575757582
沸点乐队,1,3487.25,0.0778388278388
FORMOSA,2,2595.75,0.0789772727273
司夏,6,3068.16666667,0.037917710944
Richard Galliano,1,1852.0,0.130434782609
脸红的思春期,11,4586.14285714,0.141698295116
泳儿,2,1677.0,0.09375
Atlas Plug,1,2019.5,0.0135135135135
Lisa Lynne,1,2720.0,0.0
AVALON,1,2017.33333333,-0.074074074074
伏仪,1,1916.0,0.105263157895
袁小迪,1,1869.0,0.078947368421
Christian Drommer,1,1927.0,0.160256410257
Amy Chanrich,3,15262.78125,0.0854620085232
Bon Jovi,2,10256.0,0.044126984127
川子,1,2544.33333333,0.000406614258467
Serebro,2,5007.6,-0.0373809523809
徐薇,4,5300.47058824,-0.0453802733215
Miami Club,1,3314.0,0.166666666667
郑中基,7,6630.31428571,0.0806778492282
Lola,1,4636.0,0.0
Wild Child,1,6975.69230769,0.0504718258112
中岛文明,1,1494.0,0.0
Matoma,1,3512.25,0.0848595848595
妖言君,4,3827.0,0.0474878656697
JW,1,2985.0,0.0
Lolo,1,6074.25,-0.0416666666668
Lillo,1,2728.25,0.0817307692308
JS,2,2860.25,0.101893939394
Whethan,1,4179.0,0.05
酒井ミキオ,1,1819.0,-0.0227272727273
Future World Music,2,2669.66666667,0.143392255892
2PM,1,2794.25,-0.105769230769
HI SUHYUN,1,1761.5,0.0694444444445
JB,1,2162.0,-0.04
Release The Long Ships,1,2035.0,-0.0714285714285
KarlK,1,7796.66666667,0.0577777777777
杨宗纬,17,8563.53043478,0.0735820550246
西瓜Kune,5,6556.3,0.038134882104
Akcent,1,3169.0,0.1
滴草由実,2,2972.14285714,0.023063063063
上官晓懿,1,2193.0,0.0
Fallulah,1,3323.5,0.0833333333335
李健,14,5120.86021505,0.0627971698947
Carla Bruni,2,3635.55555556,0.159567901235
NEXU,2,3095.25,0.0516092603049
Lotte Kestner,1,4896.71428571,-0.0667133520075
The Cataracs,1,1500.0,0.0
NEIKED,1,2740.0,0.229166666666
Jenny Wilson,1,1491.0,0.0
Steven Cooper,3,5885.28571429,0.0697167124426
伊東歌詞太郎,3,3367.5,0.0482633053222
Seeker Lover Keeper,1,3595.0,0.202380952381
安田レイ,1,1841.0,0.0
mansionz,1,1953.0,-0.6
Crossnaders,1,4108.0,-0.0571428571429
佐藤直紀,1,4867.83333333,0.0555555555555
Katie Costello,1,3501.0,0.0
Dirty South,1,2630.0,0.0178571428572
Ксения,1,3013.33333333,-0.0416666666667
Fall Out Boy,12,12688.0,0.0382641482395
蒙面哥,1,2736.5,0.0
玉置成実,1,1965.0,0.125
William Joseph,1,9198.41666667,0.0507031467558
Caked Up,1,1725.5,0.2
Noicybino,2,5995.47058824,0.115944274711
三重野瞳,1,2682.0,-0.0833333333333
周汤豪,1,2362.0,0.0833333333333
哏德全,1,2041.0,0.214285714286
Mirah,1,2778.0,0.0909090909091
INDIIA,1,2876.0,0.0
Bishop Briggs,2,4686.91666667,0.0932816780642
彩音 ~xi-on~,1,1792.0,-0.0294117647059
山岡晃,1,8216.69230769,-0.10466469428
易烊千玺,2,5893.0,0.112932253345
戴茜,1,5994.125,0.0780252616913
Passenger,4,10645.047619,0.101775347668
Kygo,7,4915.69565217,-0.0322477177917
fripSide,4,5668.76470588,0.0904448299378
Rick Derra,1,2622.0,0.200892857143
Mr. Big,1,2406.0,0.0555555555556
Bark Cat Bark,1,1707.0,0.0
C-Bool,1,2158.5,0.25
Barns Courtney,1,2003.0,-0.0833333333333
青山テルマ,1,3452.14285714,0.0132535772931
7!!,4,3695.83333333,0.0838942039932
Skyler Stonestreet,1,3462.0,-0.0769230769231
The Dentals,1,2656.25,0.125189393939
Radiohead,5,3583.6,0.0222890997891
ZYTOKINE,1,4100.33333333,0.037037037037
陈芳语,1,1993.33333333,0.104377104377
昼夜,2,2298.0,-0.166666666666
Skid Row,1,1757.0,0.061224489796
ZAQ,1,3101.0,0.221428571429
冬子,1,1934.0,-0.0666666666667
FadeX,1,2031.0,0.0
Sixx: A.M.,1,1970.5,-0.0129870129871
Casey Abrams,1,2015.0,0.0
阿悄,6,3923.86363636,0.0637740517873
阿里郎,1,7028.9,0.0368487800876
Nomi,1,3397.66666667,0.166666666667
牛奶咖啡,10,3944.31034483,0.0620353093645
浜崎あゆみ,1,3256.0,0.0317604355717
Pg.lost,1,1601.0,0.0588235294118
小周,1,9045.5,0.0272456709957
Deutschland sucht den Superstar,1,14687.1333333,0.0671252919716
Shane Filan,1,8067.14285714,0.0891011971124
树屋女孩,1,5946.75,0.0989974937343
Nova Menco,1,2529.0,0.4
何训田,1,1528.0,0.09375
排骨&西瓜JUN,1,2656.5,0.142857142857
Eleni Karaindrou,2,4854.07142857,0.0374439678951
Guns N' Roses,8,4623.96551724,0.0760902985903
rairu,2,5043.14285714,0.0709183673469
程炳杰,1,2578.0,0.0330086580087
phatmans after school,1,2335.0,0.0588235294118
R.I.O.,3,11121.3913043,0.0723386251798
晨曦光廊,1,2319.75,-0.0093614718615
Younha,3,2000.75,-0.0235294117647
やすとろくりーむ,1,4548.0,0.0294117647059
李逸朗,1,3159.0,0.116883116883
Astrid S,2,3266.0,0.048611111111
Eugene The Dream,1,3064.33333333,0.0661375661375
左麟右李,1,1947.0,0.0666666666667
山下直人,1,4454.4,-0.00609925100317
杭盖,1,2587.5,0.0978494623659
陶喆,17,3978.86792453,0.0124565558536
PureBells,1,3895.5,0.0625
K.A.R.D,2,1892.33333333,0.102777777778
杨炅翰,1,2995.625,0.0431547619048
John Mamann,1,3987.66666667,0.037037037037
Pixie Paris,1,26352.6666667,0.0423677248677
清浦夏実,1,3843.0,0.158333333333
许镜清,5,11765.0243902,-0.0104336000652
Frida Amundsen,1,2704.5,-0.030525030525
郭顶,4,3810.22222222,0.0964450297999
Dali,1,3551.83333333,0.00126262626268
狂风桑,1,3777.66666667,-0.0537037037037
Honey Cocaine,2,4024.375,-0.0538095238095
Nickelback,3,5558.375,0.0384241854637
张小九,3,2699.8,0.0431876650483
墨明棋妙,6,4020.61111111,0.040977979295
朱主爱,2,8510.53333333,0.0506043956044
DJ SLY,1,6950.14285714,0.0264156926629
Madonna,3,2915.66666667,-0.0518518518518
Dami Im,1,2280.0,0.166666666666
Brian McKnight,1,3100.33333333,-0.0416666666667
徐海俏,3,10433.0714286,0.0413393488913
Zard,2,4735.22222222,0.0738332038331
Multex,1,4083.33333333,0.0359477124184
WANDS,2,4569.66666667,0.0280956198829
Hari,1,2367.6,0.228571428571
Dexter Britain,2,2733.0,-0.00689655172425
倪健,1,3555.0,0.0
Yee,2,2140.33333333,0.0666666666667
Kacey Musgraves,1,3261.4,0.0144444444444
骆集益,3,4363.93333333,0.109279516095
蔡照,1,2293.14285714,-0.0156390612671
Shivaree,1,3240.5,-0.00714285714287
Daniel Padim,1,2793.33333333,0.130158730159
Yes,1,1843.0,0.0909090909091
藤乐队,1,2772.75,0.178571428571
Emily Bindiger,1,5268.0,0.0796598639456
Tata Young,1,1633.0,0.25
SeeB,1,9394.25,0.0330357142857
Neil Young,1,3432.0,-0.142857142857
Daniel Ingram,1,1821.0,0.0
白敬亭,1,1759.0,0.0
关晓彤,1,2034.5,0.111111111111
NADA,1,1549.0,0.0952380952381
Donna Lewis,1,5500.16666667,0.117857142857
井内啓二,1,3204.625,0.175925925926
Gotthard,1,4119.66666667,0.0606060606061
蝶々P,1,1552.0,0.2
Elnar Xelilov,1,2833.66666667,0.0
